ProductID,ProductName,Category,Price,CreatedDate
2192,Tennis Racket,Sports,10331.07,2025-09-10
2196,Football,Sports,43309.0,2025-09-18
2200,Keyboard,Electronics,94135.13,2024-07-15
2229,Cupboard,Furniture,77104.93,2025-05-18
2252,Programming Book,Books,87780.83,2024-09-14
2268,Microwave,Home Appliances,94257.07,2025-06-29
2272,Cupboard,Furniture,66031.95,2026-03-07
2335,Monitor,Electronics,57726.65,2025-04-09
2338,Jacket,Clothing,67397.07,2025-09-03
2354,Office Chair,Furniture,80892.56,2026-02-11
2362,Data Science Book,Books,74564.61,2024-09-03
2372,Football,Sports,56885.95,2025-09-04
2397,Washing Machine,Home Appliances,45237.34,2024-08-31
2405,Gym Kit,Sports,18131.33,2024-07-05
2413,Jacket,Clothing,84662.48,2024-08-06
2416,Microwave,Home Appliances,34821.75,2026-02-28
2417,Cricket Bat,Sports,87117.88,2024-10-16
2435,Sofa,Furniture,58881.02,2024-09-08
2439,Sofa,Furniture,63192.89,2024-10-15
2443,Washing Machine,Home Appliances,50557.65,2025-07-14
2464,Washing Machine,Home Appliances,48533.53,2024-12-27
2481,Football,Sports,32258.16,2025-04-18
2502,Speaker,Electronics,33319.51,2024-12-20
2514,Refrigerator,Home Appliances,60866.35,2024-07-21
2525,Sofa,Furniture,58751.54,2026-03-12
2537,Monitor,Electronics,16810.19,2024-08-09
2540,Speaker,Electronics,49544.72,2025-11-05
2546,Washing Machine,Home Appliances,18026.06,2025-01-05
2550,Mobile Phone,Electronics,63337.08,2026-05-20
2562,Jeans,Clothing,94883.21,2025-10-19
2573,Programming Book,Books,69197.87,2025-09-12
2590,Tennis Racket,Sports,19551.18,2025-04-28
2597,Mixer,Home Appliances,21327.91,2024-11-28
2612,Mouse,Electronics,83675.4,2024-10-17
2650,Speaker,Electronics,62476.6,2025-12-15
2660,Novel,Books,84390.49,2026-04-03
2663,Data Science Book,Books,87535.01,2025-04-21
2694,Mixer,Home Appliances,77507.17,2024-12-11
2709,Gym Kit,Sports,51210.31,2025-05-23
2710,Football,Sports,10854.98,2024-11-04
2748,T-Shirt,Clothing,74370.48,2026-04-23
2754,Office Chair,Furniture,26159.46,2025-04-30
2756,Microwave,Home Appliances,5559.57,2025-12-01
2775,Mixer,Home Appliances,63907.82,2024-06-13
2780,Washing Machine,Home Appliances,89169.68,2024-06-15
2783,Washing Machine,Home Appliances,68114.55,2024-12-31
2817,Jacket,Clothing,85244.47,2024-08-08
2824,Gym Kit,Sports,26791.92,2024-11-21
2888,Office Chair,Furniture,55430.76,2026-01-29
2923,Gym Kit,Sports,53607.33,2024-11-26
2935,Data Science Book,Books,29545.86,2024-08-21
2972,Washing Machine,Home Appliances,14455.0,2024-09-07
2973,Jeans,Clothing,65571.06,2024-10-09
2978,Cricket Bat,Sports,70065.8,2026-04-04
2980,Gym Kit,Sports,33818.12,2025-08-20
3041,T-Shirt,Clothing,94261.98,2025-05-20
3089,Refrigerator,Home Appliances,15402.25,2024-10-18
3109,Speaker,Electronics,34266.15,2024-07-27
3125,Gym Kit,Sports,16954.49,2025-04-22
3133,Shirt,Clothing,5246.74,2026-01-19
3152,Mobile Phone,Electronics,65402.74,2026-01-04
3208,Laptop,Electronics,16384.27,2024-06-01
3211,Novel,Books,55502.56,2026-02-04
3220,Cupboard,Furniture,37810.2,2025-05-17
3235,Laptop,Electronics,36527.03,2025-11-08
3250,Office Chair,Furniture,81277.45,2025-02-19
3277,Sofa,Furniture,76315.74,2026-01-25
3278,Jeans,Clothing,71432.53,2025-11-08
3289,Monitor,Electronics,54710.03,2025-10-04
3348,Office Chair,Furniture,31415.27,2025-05-26
3367,Tablet,Electronics,32779.33,2026-02-11
3375,Shirt,Clothing,18461.02,2025-03-19
3466,Office Chair,Furniture,71513.24,2025-08-06
3469,Tennis Racket,Sports,33757.97,2026-03-18
3487,Shirt,Clothing,80617.68,2026-05-06
3490,Data Science Book,Books,55611.73,2026-03-24
3492,Mixer,Home Appliances,33138.18,2024-08-30
3509,Refrigerator,Home Appliances,6468.77,2025-07-18
3535,Speaker,Electronics,85780.07,2025-10-27
3550,Gym Kit,Sports,84542.36,2025-09-16
3551,Cupboard,Furniture,5971.96,2026-04-21
3574,Speaker,Electronics,78996.04,2024-10-13
3585,Tennis Racket,Sports,9452.77,2025-08-24
3589,Microwave,Home Appliances,9997.82,2025-01-23
3592,Football,Sports,95330.72,2025-10-08
3594,Washing Machine,Home Appliances,29081.05,2026-05-16
3605,Shirt,Clothing,51684.89,2025-12-14
3614,Mouse,Electronics,21636.16,2024-09-04
3615,Tennis Racket,Sports,37120.45,2026-04-05
3620,Novel,Books,85384.2,2025-07-01
3627,Office Chair,Furniture,17204.21,2025-11-30
3645,Washing Machine,Home Appliances,83904.89,2026-01-09
3647,Keyboard,Electronics,86165.36,2025-09-26
3711,Laptop,Electronics,64042.94,2026-05-11
3723,Mobile Phone,Electronics,21467.47,2025-11-26
3743,Novel,Books,84479.57,2025-02-08
3796,Tablet,Electronics,67579.95,2025-05-23
3809,Speaker,Electronics,55832.15,2026-02-14
3820,Mixer,Home Appliances,9914.06,2026-05-26
3822,Sofa,Furniture,19308.87,2025-08-14
3828,Speaker,Electronics,48707.77,2025-07-19
3876,Dictionary,Books,61038.94,2024-10-27
3908,Jeans,Clothing,10558.94,2025-01-27
3932,Programming Book,Books,35925.87,2024-12-19
3943,Cricket Bat,Sports,24529.06,2024-09-12
3954,Jacket,Clothing,69262.97,2026-04-07
3971,Jacket,Clothing,78566.48,2024-07-30
3986,Cupboard,Furniture,35669.45,2025-01-09
4013,Office Chair,Furniture,26880.01,2024-12-09
4014,Novel,Books,80236.58,2025-12-07
4017,Monitor,Electronics,32989.7,2024-12-11
4035,Novel,Books,48809.44,2025-01-29
4076,Jacket,Clothing,47079.18,2024-11-10
4078,Dictionary,Books,30872.97,2025-03-03
4110,Microwave,Home Appliances,85377.9,2025-12-11
4166,Cupboard,Furniture,2299.26,2025-10-22
4172,Jeans,Clothing,85184.14,2024-12-08
4188,Refrigerator,Home Appliances,86405.69,2025-12-13
4202,Office Desk,Furniture,41270.91,2025-10-12
4227,Jacket,Clothing,13729.18,2026-05-30
4231,Mouse,Electronics,4116.4,2025-10-02
4234,Keyboard,Electronics,39044.67,2026-05-21
4239,Cricket Bat,Sports,34565.59,2025-08-31
4249,Sofa,Furniture,3320.69,2025-10-26
4287,Gym Kit,Sports,30163.26,2024-09-26
4292,Microwave,Home Appliances,3032.49,2026-05-06
4321,Data Science Book,Books,9641.38,2026-04-04
4338,Washing Machine,Home Appliances,95532.71,2025-12-09
4358,Dictionary,Books,50407.29,2025-05-17
4363,Dictionary,Books,38394.21,2024-09-14
4364,Programming Book,Books,37953.5,2025-02-13
4367,Gym Kit,Sports,83664.21,2024-08-15
4379,Tennis Racket,Sports,49112.3,2025-11-23
4388,Washing Machine,Home Appliances,47268.61,2025-01-23
4454,Laptop,Electronics,4565.44,2024-07-21
4458,Jeans,Clothing,96714.0,2024-06-26
4481,Laptop,Electronics,89801.03,2024-08-11
4490,Office Desk,Furniture,61429.33,2024-09-17
4495,Data Science Book,Books,43760.84,2024-08-18
4517,Mixer,Home Appliances,77135.59,2025-11-03
4571,Novel,Books,21415.05,2025-08-14
4587,Programming Book,Books,96226.18,2025-11-23
4640,Jacket,Clothing,55194.11,2025-06-20
4642,Novel,Books,71929.58,2025-09-09
4648,Cricket Bat,Sports,89436.38,2024-12-17
4660,Monitor,Electronics,96008.23,2025-07-05
4673,Mobile Phone,Electronics,55493.24,2025-07-06
4674,Office Chair,Furniture,69784.51,2025-11-18
4684,Office Chair,Furniture,26970.72,2024-09-04
4699,Microwave,Home Appliances,6547.22,2026-01-25
4706,Programming Book,Books,80356.32,2024-12-23
4708,T-Shirt,Clothing,41159.71,2026-05-04
4735,Mixer,Home Appliances,74390.39,2024-07-08
4758,Washing Machine,Home Appliances,62294.99,2024-10-23
4760,T-Shirt,Clothing,23873.0,2026-02-11
4774,Keyboard,Electronics,41648.23,2025-12-03
4777,Jeans,Clothing,55211.35,2026-04-29
4778,Monitor,Electronics,5578.21,2026-03-07
4790,Office Desk,Furniture,71568.99,2025-04-23
4791,Refrigerator,Home Appliances,87614.81,2026-01-08
4803,Office Desk,Furniture,2997.25,2026-05-06
4806,Tablet,Electronics,9905.82,2025-04-08
4851,Office Chair,Furniture,50416.25,2025-03-15
4852,Monitor,Electronics,14704.02,2025-02-15
4863,Gym Kit,Sports,86887.42,2025-12-06
4869,Cricket Bat,Sports,52995.46,2025-02-19
4897,Microwave,Home Appliances,22884.31,2025-10-01
4909,Mixer,Home Appliances,61462.13,2024-06-10
4912,Gym Kit,Sports,88841.52,2025-12-14
4930,Monitor,Electronics,9995.34,2024-11-09
4931,Refrigerator,Home Appliances,57497.39,2025-06-23
4932,Mobile Phone,Electronics,91135.67,2024-06-25
4963,Programming Book,Books,69858.55,2026-01-02
4964,Washing Machine,Home Appliances,3436.66,2026-03-09
4965,Laptop,Electronics,23303.4,2025-10-29
4975,Speaker,Electronics,62179.36,2025-07-12
4997,Jacket,Clothing,14051.08,2024-12-14
37,Jeans,Clothing,24113.05,2026-05-27
50,Data Science Book,Books,64141.8,2024-12-02
56,Office Desk,Furniture,41543.9,2024-07-08
65,Jeans,Clothing,41405.45,2024-12-06
97,Programming Book,Books,91422.87,2024-09-06
109,Microwave,Home Appliances,87517.88,2026-02-20
115,Refrigerator,Home Appliances,94816.23,2024-11-19
126,Microwave,Home Appliances,65124.85,2026-01-02
135,Tennis Racket,Sports,57082.91,2025-10-30
140,Shirt,Clothing,44854.51,2025-03-30
172,Refrigerator,Home Appliances,96722.72,2024-08-08
229,Office Chair,Furniture,86523.5,2025-05-12
244,Washing Machine,Home Appliances,17487.54,2025-06-27
292,Football,Sports,35814.75,2025-08-05
328,Data Science Book,Books,72227.47,2024-07-04
347,T-Shirt,Clothing,57216.58,2026-02-01
363,T-Shirt,Clothing,45161.61,2025-05-25
369,Refrigerator,Home Appliances,74800.27,2026-02-17
378,Refrigerator,Home Appliances,74506.74,2025-05-14
383,Cricket Bat,Sports,63777.44,2024-11-21
407,Mixer,Home Appliances,52458.38,2026-02-20
411,Speaker,Electronics,18303.81,2025-04-05
413,Refrigerator,Home Appliances,78307.63,2024-12-30
416,T-Shirt,Clothing,4016.01,2025-11-15
458,Mobile Phone,Electronics,64193.7,2024-09-22
484,Tennis Racket,Sports,15141.65,2025-06-03
508,Table,Furniture,99968.73,2026-01-27
521,Speaker,Electronics,86220.89,2025-03-11
522,Cricket Bat,Sports,98255.94,2025-10-28
541,Table,Furniture,1314.97,2025-11-11
543,Dictionary,Books,43964.91,2025-05-04
591,Office Desk,Furniture,44062.97,2026-04-14
639,T-Shirt,Clothing,6706.4,2025-07-25
707,Microwave,Home Appliances,12724.78,2025-05-20
716,Jeans,Clothing,16776.32,2024-06-18
729,Tennis Racket,Sports,6189.29,2025-11-21
752,Microwave,Home Appliances,42158.93,2026-02-11
756,Refrigerator,Home Appliances,35260.08,2026-01-12
763,Football,Sports,81195.66,2025-05-22
766,Jacket,Clothing,83112.12,2024-11-23
767,Programming Book,Books,81966.37,2025-06-22
768,Table,Furniture,10185.99,2025-07-28
790,Table,Furniture,70889.86,2025-03-17
816,Cricket Bat,Sports,65824.88,2025-07-06
825,Data Science Book,Books,39674.31,2025-05-11
828,Office Desk,Furniture,90097.31,2025-04-03
883,T-Shirt,Clothing,80178.75,2024-08-20
923,Tennis Racket,Sports,82366.26,2025-11-20
960,Football,Sports,48707.48,2024-10-10
983,Monitor,Electronics,89763.61,2025-01-13
1001,Shirt,Clothing,98417.52,2024-10-13
1017,Data Science Book,Books,56760.9,2025-10-21
1019,Table,Furniture,25949.96,2025-03-15
1033,Mixer,Home Appliances,23837.33,2024-06-26
1035,Jacket,Clothing,99744.64,2025-09-07
1037,Cricket Bat,Sports,50608.29,2026-01-26
1040,Data Science Book,Books,4761.45,2024-12-17
1054,Cupboard,Furniture,36634.09,2025-11-23
1095,Jeans,Clothing,26518.21,2025-02-25
1096,Tablet,Electronics,53952.83,2025-03-04
1106,Data Science Book,Books,50795.6,2024-07-12
1130,Microwave,Home Appliances,63521.51,2024-08-29
1147,Cricket Bat,Sports,1501.24,2026-05-30
1165,T-Shirt,Clothing,58316.46,2025-03-14
1211,Washing Machine,Home Appliances,3326.62,2026-02-27
1214,Tablet,Electronics,30142.33,2024-08-18
1244,Office Chair,Furniture,16494.9,2024-12-29
1251,Keyboard,Electronics,63919.3,2025-09-06
1261,Monitor,Electronics,44557.61,2024-10-06
1269,Mixer,Home Appliances,66703.24,2025-09-24
1294,Jeans,Clothing,35874.23,2024-07-05
1302,T-Shirt,Clothing,14126.07,2026-04-08
1362,Monitor,Electronics,1140.51,2026-01-30
1365,Microwave,Home Appliances,38752.0,2026-03-08
1402,Microwave,Home Appliances,41348.77,2024-09-07
1423,Shirt,Clothing,1817.97,2025-03-01
1425,Mobile Phone,Electronics,29954.74,2025-06-24
1457,Shirt,Clothing,39722.79,2025-05-06
1485,Office Chair,Furniture,22514.68,2025-06-23
1498,Refrigerator,Home Appliances,4988.39,2024-06-24
1500,Programming Book,Books,99182.27,2025-07-03
1509,Novel,Books,60977.08,2025-07-15
1545,Monitor,Electronics,66107.06,2025-09-30
1582,Cupboard,Furniture,88785.32,2025-06-26
1606,Jeans,Clothing,73648.87,2024-10-28
1617,Football,Sports,28288.56,2025-07-02
1624,Shirt,Clothing,66120.53,2025-06-29
1627,Mouse,Electronics,56568.34,2025-08-29
1631,Football,Sports,46019.26,2026-05-28
1683,Jacket,Clothing,9953.19,2024-10-21
1688,Shirt,Clothing,1995.4,2025-01-10
1740,Office Chair,Furniture,25744.96,2025-04-04
1742,Tennis Racket,Sports,21993.05,2024-12-31
1745,Jacket,Clothing,16985.5,2025-02-15
1747,Dictionary,Books,25404.15,2024-07-31
1767,Programming Book,Books,90322.97,2025-11-28
1782,Laptop,Electronics,68323.47,2024-11-26
1784,Data Science Book,Books,35505.2,2026-03-13
1798,Mixer,Home Appliances,22933.17,2024-08-17
1812,T-Shirt,Clothing,39452.37,2024-12-12
1821,Tennis Racket,Sports,79382.79,2025-11-10
1823,Office Desk,Furniture,61558.51,2025-01-13
1899,Cupboard,Furniture,63704.95,2025-08-30
1925,Shirt,Clothing,73117.1,2026-04-05
1934,Office Desk,Furniture,61122.93,2024-08-20
1948,Refrigerator,Home Appliances,36901.11,2025-01-08
1980,Refrigerator,Home Appliances,57774.68,2025-10-09
1999,Cricket Bat,Sports,14200.67,2024-09-15
2003,Washing Machine,Home Appliances,39139.24,2025-12-10
2009,Refrigerator,Home Appliances,71673.07,2024-07-04
2039,Table,Furniture,89411.01,2026-03-30
2047,Speaker,Electronics,80757.85,2024-09-05
2081,Laptop,Electronics,27797.77,2024-08-24
2089,Shirt,Clothing,39420.33,2024-09-22
2105,Microwave,Home Appliances,11641.02,2025-11-27
2112,Tennis Racket,Sports,45295.59,2025-06-05
2113,Shirt,Clothing,56576.57,2025-06-14
2123,Tablet,Electronics,44003.34,2025-02-04
2127,Dictionary,Books,6696.84,2026-03-24
2133,Gym Kit,Sports,30697.3,2024-06-03
2177,Laptop,Electronics,30453.8,2024-11-28
2190,Washing Machine,Home Appliances,37776.48,2025-02-28
2194,Tablet,Electronics,36289.9,2024-10-08
2215,Office Chair,Furniture,26966.73,2024-12-11
2227,Jacket,Clothing,43961.49,2025-11-29
2241,Tennis Racket,Sports,12129.37,2025-11-27
2249,Mouse,Electronics,79803.1,2025-12-08
2254,Football,Sports,72376.8,2024-07-08
2258,Laptop,Electronics,65318.94,2026-03-20
2267,Office Desk,Furniture,12740.67,2025-05-04
2282,Mixer,Home Appliances,83085.69,2024-06-26
2292,Tennis Racket,Sports,8039.82,2025-11-14
2306,Keyboard,Electronics,42747.86,2026-03-17
2319,Football,Sports,72474.22,2025-12-25
2331,Speaker,Electronics,59845.54,2025-03-10
2342,Microwave,Home Appliances,45054.78,2025-07-04
2345,Jeans,Clothing,60150.82,2024-10-11
2357,Gym Kit,Sports,74158.69,2026-04-08
2359,Gym Kit,Sports,87998.17,2024-10-21
2365,Jacket,Clothing,50829.4,2025-01-26
2392,Microwave,Home Appliances,44163.6,2025-12-29
2394,Tablet,Electronics,8530.88,2026-04-29
2395,Tablet,Electronics,78420.33,2025-09-02
2398,Office Desk,Furniture,67773.04,2026-05-31
2406,Novel,Books,40673.43,2024-11-07
2410,Cupboard,Furniture,6561.72,2025-04-01
2468,Dictionary,Books,87249.15,2024-11-17
2472,Mouse,Electronics,6294.5,2024-07-18
2475,T-Shirt,Clothing,41657.8,2025-12-09
2482,Tennis Racket,Sports,82779.49,2024-07-15
2515,Office Desk,Furniture,48547.08,2025-10-27
2533,T-Shirt,Clothing,92992.25,2025-08-13
2578,Microwave,Home Appliances,96684.18,2025-04-01
2588,Mobile Phone,Electronics,77153.16,2024-08-01
2619,Novel,Books,66346.2,2026-01-28
2630,Table,Furniture,69399.62,2025-12-24
2631,T-Shirt,Clothing,17258.17,2026-04-15
2643,Laptop,Electronics,48261.43,2026-01-30
2651,Tennis Racket,Sports,47020.09,2025-01-09
2656,Sofa,Furniture,60676.52,2025-07-06
2668,Cricket Bat,Sports,94854.91,2026-03-22
2672,Cricket Bat,Sports,17713.91,2024-06-01
2677,Programming Book,Books,38801.25,2025-06-06
2703,Table,Furniture,74948.25,2025-02-07
2720,Mixer,Home Appliances,79634.33,2024-06-20
2726,Jacket,Clothing,2043.49,2024-12-08
2730,Speaker,Electronics,90848.94,2024-10-01
2731,Microwave,Home Appliances,3071.7,2026-02-28
2744,Cricket Bat,Sports,97815.73,2025-06-04
2751,Refrigerator,Home Appliances,50219.92,2026-03-11
2772,Mixer,Home Appliances,6697.75,2025-12-07
2789,Gym Kit,Sports,13841.26,2025-08-09
2792,Washing Machine,Home Appliances,29067.78,2025-01-09
2801,Sofa,Furniture,25340.43,2024-06-12
2810,Refrigerator,Home Appliances,7718.77,2025-04-16
2833,Tennis Racket,Sports,97744.91,2026-03-02
2847,Office Desk,Furniture,51415.61,2026-03-28
2852,Gym Kit,Sports,47794.61,2024-06-19
2883,Cupboard,Furniture,92881.89,2024-11-19
2904,Speaker,Electronics,62256.81,2025-02-15
2907,Sofa,Furniture,69642.35,2024-11-30
2912,Washing Machine,Home Appliances,36085.49,2025-09-17
2983,Tablet,Electronics,13810.25,2025-02-21
2988,Table,Furniture,18296.24,2025-07-26
2998,Gym Kit,Sports,91196.92,2026-03-10
3060,Programming Book,Books,9787.02,2025-10-25
3061,Monitor,Electronics,7634.51,2025-04-12
3071,Jeans,Clothing,57560.25,2024-06-10
3110,Microwave,Home Appliances,762.3,2026-03-18
3147,Tennis Racket,Sports,13139.17,2025-12-13
3150,Data Science Book,Books,27979.12,2025-08-02
3178,Novel,Books,5531.66,2025-09-12
3184,Washing Machine,Home Appliances,22602.37,2025-10-12
3198,Dictionary,Books,72561.01,2026-05-05
3212,Novel,Books,50033.09,2024-11-30
3217,Cricket Bat,Sports,29853.84,2024-07-03
3223,Cupboard,Furniture,7438.04,2026-05-01
3225,Football,Sports,20963.34,2025-07-23
3255,Football,Sports,41360.04,2025-05-26
3257,T-Shirt,Clothing,11722.15,2025-04-05
3273,Jacket,Clothing,29684.71,2025-01-01
3285,Mixer,Home Appliances,80135.41,2026-03-22
3295,Laptop,Electronics,79973.7,2025-07-25
3299,Microwave,Home Appliances,55320.45,2024-12-29
3300,Refrigerator,Home Appliances,1571.65,2026-01-06
3307,Jeans,Clothing,19246.03,2025-07-19
3315,Table,Furniture,8782.46,2026-04-08
3326,Washing Machine,Home Appliances,48235.64,2025-09-03
3345,Washing Machine,Home Appliances,86213.62,2025-05-24
3369,Dictionary,Books,72555.58,2025-08-10
3377,Office Chair,Furniture,55150.67,2025-01-22
3380,T-Shirt,Clothing,92612.51,2025-01-29
3392,Mobile Phone,Electronics,1844.99,2026-01-30
3413,Dictionary,Books,20700.18,2026-05-26
3418,Office Chair,Furniture,93767.73,2024-11-11
3425,Mouse,Electronics,10618.31,2026-04-25
3430,T-Shirt,Clothing,97824.87,2025-07-14
3467,Novel,Books,87412.03,2025-06-27
3506,Mouse,Electronics,66398.99,2026-04-26
3522,Sofa,Furniture,18662.58,2025-11-22
3557,Dictionary,Books,94776.79,2025-02-22
3558,Office Chair,Furniture,99954.98,2025-11-14
3566,Mouse,Electronics,94618.36,2025-10-04
3593,Laptop,Electronics,6644.64,2025-04-30
3616,Novel,Books,73801.44,2025-06-03
3649,Data Science Book,Books,14190.3,2025-02-13
3731,Football,Sports,5438.79,2025-09-07
3733,Dictionary,Books,55000.61,2024-11-21
3750,Dictionary,Books,12033.22,2025-06-17
3767,Dictionary,Books,68651.19,2024-12-28
3774,Football,Sports,90658.92,2024-12-06
3807,Tennis Racket,Sports,96886.59,2025-04-10
3814,Novel,Books,5576.24,2025-03-05
3834,T-Shirt,Clothing,34715.03,2025-03-22
3837,T-Shirt,Clothing,81017.99,2025-12-09
3877,Shirt,Clothing,78795.79,2025-11-20
3881,Office Desk,Furniture,61178.92,2026-05-25
3914,Data Science Book,Books,83999.91,2025-01-20
3946,Washing Machine,Home Appliances,69840.58,2026-04-06
3948,Table,Furniture,75436.37,2026-02-02
3960,Dictionary,Books,55680.35,2025-03-15
4000,Dictionary,Books,74719.87,2024-10-10
4003,Novel,Books,51639.02,2024-06-24
4031,Data Science Book,Books,47962.0,2025-04-22
4057,Office Chair,Furniture,50662.28,2025-07-30
4063,T-Shirt,Clothing,98142.63,2024-07-28
4070,Jacket,Clothing,40052.1,2024-09-13
4086,Refrigerator,Home Appliances,27851.51,2025-03-07
4095,Sofa,Furniture,25246.25,2025-07-24
4116,Tablet,Electronics,80565.7,2024-06-02
4131,Shirt,Clothing,68676.36,2025-07-25
4179,Football,Sports,77011.74,2026-04-21
4193,Refrigerator,Home Appliances,2649.16,2024-07-26
4217,Football,Sports,61805.24,2025-04-28
4266,Table,Furniture,76821.28,2026-01-05
4276,Data Science Book,Books,68758.52,2024-12-19
4281,Microwave,Home Appliances,48752.86,2026-05-04
4290,Novel,Books,27230.07,2025-09-16
4294,Cricket Bat,Sports,70289.77,2024-09-10
4312,Mouse,Electronics,37336.49,2024-12-20
4356,Gym Kit,Sports,39097.74,2024-06-16
4383,Programming Book,Books,73587.79,2025-04-27
4385,Novel,Books,15315.3,2025-11-02
4408,Sofa,Furniture,33876.17,2026-05-31
4411,Dictionary,Books,92836.0,2024-06-03
4437,Office Desk,Furniture,75367.45,2025-02-11
4457,Football,Sports,68209.54,2026-02-22
4463,Gym Kit,Sports,62765.9,2024-12-18
4464,Jacket,Clothing,24070.56,2024-08-07
4466,Mixer,Home Appliances,40645.95,2025-06-24
4478,Programming Book,Books,79447.38,2025-09-02
4488,Dictionary,Books,21100.64,2025-11-23
4493,Sofa,Furniture,94181.15,2025-09-27
4498,Washing Machine,Home Appliances,49534.2,2024-10-13
4500,Office Desk,Furniture,66874.57,2024-12-28
4528,Jeans,Clothing,50163.12,2024-07-04
4533,Jacket,Clothing,20142.72,2025-12-13
4536,Football,Sports,25603.13,2026-06-01
4553,Jacket,Clothing,68830.14,2026-01-20
4603,Cricket Bat,Sports,8353.61,2026-02-03
4605,Sofa,Furniture,13904.86,2025-09-16
4613,Office Chair,Furniture,62897.18,2026-03-06
4628,Laptop,Electronics,42138.98,2026-04-21
4635,T-Shirt,Clothing,62461.64,2025-06-04
4658,Jeans,Clothing,4083.42,2024-09-10
4683,Washing Machine,Home Appliances,46730.77,2024-07-20
4698,Shirt,Clothing,55807.76,2025-01-18
4732,Jacket,Clothing,53492.48,2025-02-27
4750,Novel,Books,48498.7,2025-04-21
4811,Cupboard,Furniture,92155.76,2026-01-26
4815,Laptop,Electronics,95088.93,2025-09-25
4825,Football,Sports,59307.69,2025-06-20
4830,Jeans,Clothing,17733.67,2025-05-02
4831,Refrigerator,Home Appliances,13010.71,2026-01-31
4865,Keyboard,Electronics,19381.27,2025-04-24
4866,Jeans,Clothing,16519.85,2024-09-24
4867,Cupboard,Furniture,26002.06,2024-12-07
4876,Cricket Bat,Sports,64179.42,2024-11-21
4887,Mixer,Home Appliances,86786.58,2026-01-01
4913,Jeans,Clothing,91344.95,2025-08-08
4917,Programming Book,Books,7942.45,2024-09-15
4919,Programming Book,Books,7691.09,2025-09-08
4927,Cricket Bat,Sports,52070.81,2026-02-09
4955,Jacket,Clothing,47244.31,2025-04-02
4989,Dictionary,Books,30755.59,2025-01-08
4992,Programming Book,Books,22817.83,2025-07-22
4994,Jacket,Clothing,20197.84,2026-03-21
20,Programming Book,Books,44769.63,2025-05-21
29,Refrigerator,Home Appliances,62158.81,2025-10-21
44,Office Chair,Furniture,16076.64,2026-05-06
53,Mobile Phone,Electronics,48218.9,2025-06-26
54,Dictionary,Books,61458.28,2025-09-13
61,Dictionary,Books,27687.48,2026-04-13
68,Shirt,Clothing,76578.42,2025-11-18
71,Refrigerator,Home Appliances,37300.09,2024-08-18
84,Microwave,Home Appliances,68213.13,2024-09-29
99,Mixer,Home Appliances,18282.47,2025-09-09
106,T-Shirt,Clothing,45331.84,2025-01-18
114,T-Shirt,Clothing,91427.42,2025-06-12
132,Football,Sports,68024.36,2024-12-29
152,Shirt,Clothing,31697.62,2025-09-24
159,Refrigerator,Home Appliances,38361.63,2024-10-31
164,Laptop,Electronics,66579.31,2024-09-03
173,Jacket,Clothing,67488.7,2025-06-15
175,Mixer,Home Appliances,85142.77,2025-02-10
212,Data Science Book,Books,16018.69,2025-09-02
220,Dictionary,Books,28728.25,2024-10-03
228,Refrigerator,Home Appliances,23793.5,2024-11-23
255,Novel,Books,22002.46,2025-09-28
260,Office Desk,Furniture,91790.45,2025-05-24
271,Football,Sports,41793.33,2025-06-20
337,Mixer,Home Appliances,56721.67,2025-02-22
385,Refrigerator,Home Appliances,38064.68,2024-09-26
387,Refrigerator,Home Appliances,54322.26,2024-07-17
390,Programming Book,Books,5443.49,2025-09-16
404,Mixer,Home Appliances,81439.72,2025-12-14
423,T-Shirt,Clothing,23391.22,2025-07-26
429,Office Desk,Furniture,86804.11,2025-11-05
453,Refrigerator,Home Appliances,20875.45,2026-01-02
461,Refrigerator,Home Appliances,83787.84,2025-05-21
466,Cricket Bat,Sports,68757.96,2024-06-09
494,Novel,Books,90861.32,2024-07-12
524,Mixer,Home Appliances,90172.2,2026-05-29
527,Table,Furniture,9792.59,2025-03-15
533,Programming Book,Books,54455.58,2025-05-06
551,Data Science Book,Books,31114.96,2025-08-12
559,Office Chair,Furniture,21226.94,2025-12-13
588,Speaker,Electronics,30436.6,2024-09-01
601,Microwave,Home Appliances,43829.61,2024-07-05
669,Speaker,Electronics,83789.46,2026-02-21
671,Jacket,Clothing,16550.31,2025-06-18
674,Gym Kit,Sports,90150.06,2025-08-14
695,Refrigerator,Home Appliances,45682.41,2024-09-12
701,T-Shirt,Clothing,9085.21,2025-09-01
713,T-Shirt,Clothing,38116.52,2025-02-16
720,Cupboard,Furniture,80077.67,2025-12-09
743,Washing Machine,Home Appliances,40929.32,2025-08-18
754,Cricket Bat,Sports,79542.84,2026-05-09
813,Office Desk,Furniture,76686.94,2024-08-20
817,Novel,Books,55699.53,2025-04-21
819,Keyboard,Electronics,31680.86,2026-04-15
845,Mouse,Electronics,72976.64,2024-06-02
856,Laptop,Electronics,86549.63,2026-01-27
863,Cupboard,Furniture,64424.17,2024-06-16
874,Table,Furniture,6314.79,2024-12-17
875,Monitor,Electronics,90205.74,2025-03-03
908,Sofa,Furniture,61811.66,2026-05-09
916,Washing Machine,Home Appliances,55222.58,2025-04-28
937,Data Science Book,Books,57698.46,2024-11-23
939,Mixer,Home Appliances,63457.63,2025-02-12
942,Jeans,Clothing,70347.56,2024-07-11
